Code Acte;Code acte/activité/phase;Libellé long;Code Activité;Code Phase;Code regroupement;Tarif secteur 1 et 2 adhérant à l'OPTAM/OPTAM-CO;Tarif secteur 2 non adhérant à l'OPTAM/OPTAM-CO; Quantité d'actes  ; Base de remboursement  ; Montants remboursés ;Catégorie d'acte;Sous-catégorie d'acte
PBLL001;PBLL00110;Synoviorthèse isotopique d'un membre;1;0;ATM;14.29 €;14.29 €;4;50.02 €;47.88 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
PBQM001;PBQM00110;Échographie unilatérale ou bilatérale de plusieurs articulations;1;0;ADE;37.80 €;37.80 €;112 598;4 076 197.79 €;3 018 121.02 €;Échographie ostéoarticulaire et musculaire;Imagerie Échographie
PBQM002;PBQM00210;Échographie unilatérale ou bilatérale de l'articulation;1;0;ADE;34.97 €;34.97 €;281 739;9 007 597.55 €;6 579 300.48 €;Échographie ostéoarticulaire et musculaire;Imagerie Échographie
PBQM003;PBQM00311;;1;1;;  ;  ;1;37.80 €;10.00 €;Échographie ostéoarticulaire et musculaire;Imagerie Échographie
PBQM003;PBQM00310;Échographie unilatérale ou bilatérale d'une articulation et de son appareil capsuloligamentair;1;0;ADE;37.80 €;37.80 €;1 047 655;38 574 724.99 €;28 303 866.02 €;Échographie ostéoarticulaire et musculaire;Imagerie Échographie
PBQM004;PBQM00410;Échographie unilatérale ou bilatérale de plusieurs articulations et de leur appareil capsuloligamentair;1;0;ADE;37.80 €;37.80 €;112 393;4 078 593.09 €;3 018 593.68 €;Échographie ostéoarticulaire et musculaire;Imagerie Échographie
PCCA001;PCCA00140;Suture de rupture de muscle;4;0;ADA;67.08 €;67.08 €;2 565;153 572.87 €;153 378.68 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCCA001;PCCA00110;Suture de rupture de muscle;1;0;ADC;134.00 €;112.83 €;6 365;755 723.03 €;754 927.56 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCCA002;PCCA00240;Suture de plaie ou de rupture de tendon;4;0;ADA;67.08 €;67.08 €;1 733;97 862.71 €;97 602.04 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCCA002;PCCA00210;Suture de plaie ou de rupture de tendon;1;0;ADC;133.29 €;103.65 €;3 292;386 395.18 €;386 081.22 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCDA001;PCDA00140;Ténodèse, par abord direct;4;0;ADA;75.14 €;75.14 €;435;17 989.45 €;17 989.47 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCDA001;PCDA00110;Ténodèse, par abord direct;1;0;ADC;209.00 €;209.00 €;452;70 539.99 €;70 540.02 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCEA001;PCEA00140;Transfert musculotendineux pédiculé bipolaire pour réanimation motrice, par abord direct;4;0;ADA;80.64 €;80.64 €;7;418.53 €;418.53 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCEA001;PCEA00110;Transfert musculotendineux pédiculé bipolaire pour réanimation motrice, par abord direct;1;0;ADC;317.63 €;272.01 €;8;1 945.56 €;1 945.56 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCEA002;PCEA00240;Réinsertion transosseuse de tendon, par abord direct;4;0;ADA;75.14 €;75.14 €;731;38 288.61 €;38 288.63 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCEA002;PCEA00210;Réinsertion transosseuse de tendon, par abord direct;1;0;ADC;169.45 €;137.78 €;746;77 949.31 €;77 949.31 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCEA003;PCEA00340;Transfert musculotendineux pédiculé unipolaire pour réanimation motrice, par abord direct;4;0;ADA;75.88 €;75.88 €;63;3 047.36 €;3 047.36 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCEA003;PCEA00310;Transfert musculotendineux pédiculé unipolaire pour réanimation motrice, par abord direct;1;0;ADC;269.42 €;244.05 €;69;13 084.23 €;13 084.23 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCEA004;PCEA00440;Lambeau libre musculotendineux pour réanimation motrice, avec anastomoses vasculaires et nerveuse;4;0;ADA;266.48 €;266.48 €;4;853.00 €;853.00 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCEA004;PCEA00410;Lambeau libre musculotendineux pour réanimation motrice, avec anastomoses vasculaires et nerveuse;1;0;ADC;1 027.34 €;850.42 €;6;6 782.08 €;6 782.08 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCHB001;PCHB00110;Biopsie musculaire, par voie transcutanée;1;0;ATM;41.80 €;41.80 €;156;6 349.38 €;5 280.42 €;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
PCLB001;PCLB00110;Infiltration de zone déclic [point gachette] par voie transcutanée, pour syndrome myofascial;1;0;ATM;22.11 €;16.86 €;19 571;357 178.04 €;281 134.57 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
PCLB002;PCLB00210;Séance d'injection de toxine botulique dans les muscles striés par voie transcutanée, sans examen électromyographique de détection;1;0;ATM;93.31 €;58.15 €;4 052;333 431.82 €;300 099.59 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
PCLB003;PCLB00310;Séance d'injection de toxine botulique dans les muscles striés par voie transcutanée, avec examen électromyographique de détection;1;0;ATM;116.64 €;91.44 €;2 630;270 503.18 €;249 462.73 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
PCMA001;PCMA00140;Plastie d'allongement ou de raccourcissement de tendon par dédoublement ou retournement, par abord direct;4;0;ADA;78.49 €;78.49 €;1 182;60 196.22 €;60 196.24 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCMA001;PCMA00110;Plastie d'allongement ou de raccourcissement de tendon par dédoublement ou retournement, par abord direct;1;0;ADC;155.89 €;155.89 €;1 200;126 177.71 €;126 177.71 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCPA001;PCPA00140;Libération neuro-musculo-cutanée d'un membre pour avancement musculotendineux;4;0;ADA;134.99 €;134.99 €;115;15 528.84 €;15 528.84 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCPA001;PCPA00110;Libération neuro-musculo-cutanée d'un membre pour avancement musculotendineux;1;0;ADC;385.70 €;341.84 €;166;64 661.19 €;64 571.19 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCPA002;PCPA00240;Aponévrotomie intramusculaire pour allongement;4;0;ADA;73.68 €;73.68 €;108;6 774.43 €;6 774.43 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCPA002;PCPA00210;Aponévrotomie intramusculaire pour allongement;1;0;ADC;143.93 €;127.37 €;118;14 224.10 €;14 217.31 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCPA003;PCPA00340;Désinsertion musculotendineuse;4;0;ADA;66.35 €;66.35 €;8 689;387 112.50 €;386 893.61 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCPA003;PCPA00310;Désinsertion musculotendineuse;1;0;ADC;209.00 €;209.00 €;8 934;1 745 810.10 €;1 744 489.54 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCPA004;PCPA00440;Fasciomyotomie pour décompression de loge d'un membre, par abord direct;4;0;ADA;69.65 €;69.65 €;1 393;73 259.26 €;73 259.26 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCPA004;PCPA00410;Fasciomyotomie pour décompression de loge d'un membre, par abord direct;1;0;ADC;128.33 €;118.32 €;1 398;130 929.82 €;130 841.19 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCPA005;PCPA00540;Ténotomie, par abord direct;4;0;ADA;65.61 €;65.61 €;330;16 016.72 €;16 016.72 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCPA005;PCPA00510;Ténotomie, par abord direct;1;0;ADC;109.90 €;76.91 €;347;19 308.35 €;18 991.53 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCPA006;PCPA00640;Section ou plastie d'agrandissement de poulie de réflexion de tendon, par abord direct;4;0;ADA;72.22 €;72.22 €;1 853;124 937.37 €;124 869.33 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCPA006;PCPA00610;Section ou plastie d'agrandissement de poulie de réflexion de tendon, par abord direct;1;0;ADC;125.49 €;125.45 €;1 922;182 831.54 €;182 775.69 €;Autres Actes de Chirurgie;Actes chirurgicaux
PCPB001;PCPB00110;Fasciomyotomie pour décompression de loge d'un membre, par voie transcutanée;1;0;ATM;123.37 €;115.45 €;53;5 668.27 €;5 668.27 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
PCPB002;PCPB00210;Ténotomie, par voie transcutanée;1;0;ATM;87.92 €;64.16 €;1 849;155 055.06 €;119 159.44 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
PCQL001;PCQL00110;Exploration radio-isotopique des masses musculaires squelettiques après effort;1;0;ADI;180.44 €;180.44 €;46;5 733.47 €;5 680.67 €;Scintigraphie ostéoarticulaire et musculaire;Imagerie Scintigraphie
PCQL002;PCQL00210;Exploration radio-isotopique des masses musculaires squelettiques au repos;1;0;ADI;180.44 €;180.44 €;22;3 882.55 €;3 882.55 €;Scintigraphie ostéoarticulaire et musculaire;Imagerie Scintigraphie
PCQM001;PCQM00110;Échographie de muscle et/ou de tendo;1;0;ADE;37.80 €;37.80 €;2 018 786;73 283 636.09 €;53 627 281.31 €;Échographie ostéoarticulaire et musculaire;Imagerie Échographie
PDAB001;PDAB00140;Allongement progressif des tissus mous des membres par pose de fixateur externe, par voie transcutanée;4;0;ADA;83.60 €;83.60 €;1;41.80 €;41.80 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
PDAB001;PDAB00110;Allongement progressif des tissus mous des membres par pose de fixateur externe, par voie transcutanée;1;0;ATM;250.80 €;250.80 €;1;147.97 €;147.97 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
PDFA001;PDFA00190;;9;0;;  ;  ;1;72.37 €;72.37 €;Exérèse de lésion cutanée, sous cutanée ou des tissus mous;Actes techniques médicaux thérapeutiques
PDFA001;PDFA00110;Exérèse de lésion fasciale et/ou sousfasciale des tissus mous, sans dissection d'un gros tronc vasculaire ou nerveux;1;0;ADC;122.66 €;97.48 €;120 397;12 483 698.64 €;11 952 156.01 €;Exérèse de lésion cutanée, sous cutanée ou des tissus mous;Actes techniques médicaux thérapeutiques
PDFA002;PDFA00240;Exérèse de lésion fasciale et/ou sousfasciale des tissus mous, avec dissection de gros tronc vasculaire et/ou nerveux;4;0;ADA;75.14 €;75.14 €;9 099;609 880.62 €;609 186.97 €;Exérèse de lésion cutanée, sous cutanée ou des tissus mous;Actes techniques médicaux thérapeutiques
PDFA002;PDFA00210;Exérèse de lésion fasciale et/ou sousfasciale des tissus mous, avec dissection de gros tronc vasculaire et/ou nerveux;1;0;ADC;193.56 €;164.93 €;10 393;1 783 107.04 €;1 780 041.58 €;Exérèse de lésion cutanée, sous cutanée ou des tissus mous;Actes techniques médicaux thérapeutiques
PDFA003;PDFA00340;Exérèse de lésion fasciale et/ou sousfasciale des tissus mous de la racine d'un membre, du pli du coude ou du creux poplité;4;0;ADA;64.52 €;64.52 €;1 347;80 312.85 €;80 190.25 €;Exérèse de lésion cutanée, sous cutanée ou des tissus mous;Actes techniques médicaux thérapeutiques
PDFA003;PDFA00310;Exérèse de lésion fasciale et/ou sousfasciale des tissus mous de la racine d'un membre, du pli du coude ou du creux poplité;1;0;ADC;127.62 €;86.12 €;1 609;158 643.93 €;156 332.38 €;Exérèse de lésion cutanée, sous cutanée ou des tissus mous;Actes techniques médicaux thérapeutiques
PDHA001;PDHA00110;Biopsie des tissus mous sousfasciaux, par abord direct;1;0;ADC;41.80 €;41.80 €;204;7 095.55 €;6 220.29 €;Autres Actes de Chirurgie;Actes chirurgicaux
PDQB001;PDQB00110;Mesure directe de la pression tissulaire dans les loges musculaires des membres, par voie transcutanée;1;0;ATM;  ;  ;8; -   € ; -   € ;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
PDQK001;PDQK00110;Quantification des différents composants des tissus mous, par scanographie;1;0;ADI;25.27 €;25.27 €;445;12 763.30 €;9 491.42 €;Autres scanographies;Imagerie Scanographie
PDQN001;PDQN00110;Quantification des différents composants des tissus mous, par remnographie;1;0;ADI;69.00 €;69.00 €;4 926;339 826.04 €;259 115.51 €;Autres IRM;Imagerie IRM
PDQX005;PDQX00510;Examen anatomopathologique à visée carcinologique de pièce d'exérèse de tumeur des tissus mous fasciaux et/ou sousfasciaux [aponévrotiques et/ou sousaponévrotiques];1;0;ATM;93.14 €;93.14 €;9 212;859 425.67 €;806 530.04 €;Autres examens à visée K d'exérèse;Autres examens à visée K d'exérèse
PEQP002;PEQP00210;Analyse métrologique de la posture, de la locomotion et/ou des gestuelles chez un patient polydéficient;1;0;ATM;65.11 €;65.11 €;5 602;364 543.92 €;299 529.00 €;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
PEQP003;PEQP00320;;2;0;;  ;  ; -     ;  ;  ;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
PEQP003;PEQP00310;Mesure de la force, du travail et de la puissance musculaire de 1 ou 2 articulations, par dynamomètre informatisé et motorisé;1;0;ATM;65.11 €;65.11 €;9 333;601 421.38 €;422 283.54 €;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
PZMA001;PZMA00140;Réfection d'un moignon d'amputation de membre avec section, résection ou libération de nerf;4;0;ADA;96.41 €;96.41 €;80;7 544.19 €;7 544.19 €;Autres Actes de Chirurgie;Actes chirurgicaux
PZMA001;PZMA00110;Réfection d'un moignon d'amputation de membre avec section, résection ou libération de nerf;1;0;ADC;294.24 €;240.88 €;84;23 992.28 €;23 963.87 €;Autres Actes de Chirurgie;Actes chirurgicaux
PZMA002;PZMA00240;Réfection d'un moignon d'amputation de membre avec régularisation osseuse;4;0;ADA;93.47 €;93.47 €;539;50 674.75 €;50 577.54 €;Autres Actes de Chirurgie;Actes chirurgicaux
PZMA002;PZMA00210;Réfection d'un moignon d'amputation de membre avec régularisation osseuse;1;0;ADC;294.94 €;241.30 €;557;163 368.39 €;163 083.66 €;Autres Actes de Chirurgie;Actes chirurgicaux
PZMA003;PZMA00340;Réfection d'un moignon d'amputation de membre avec régularisation osseuse et section, résection ou libération de nerf;4;0;ADA;99.71 €;99.71 €;269;25 096.81 €;25 096.81 €;Autres Actes de Chirurgie;Actes chirurgicaux
PZMA003;PZMA00310;Réfection d'un moignon d'amputation de membre avec régularisation osseuse et section, résection ou libération de nerf;1;0;ADC;363.72 €;281.18 €;277;97 101.24 €;97 101.24 €;Autres Actes de Chirurgie;Actes chirurgicaux
PZMA004;PZMA00440;Réparation par lambeau libre cutané, fascial, fasciocutané ou souscutané, musculaire, musculocutané, musculotendineux ou osseux avec anastomoses vasculaires;4;0;ADA;266.48 €;266.48 €;165;44 871.10 €;44 764.50 €;Réparation par lambeau local ou régional;Actes chirurgicaux
PZMA004;PZMA00410;Réparation par lambeau libre cutané, fascial, fasciocutané ou souscutané, musculaire, musculocutané, musculotendineux ou osseux avec anastomoses vasculaires;1;0;ADC;874.20 €;761.59 €;201;188 965.39 €;188 592.99 €;Réparation par lambeau local ou régional;Actes chirurgicaux
PZMA005;PZMA00540;Réparation par lambeau libre ostéocutané, ostéomusculaire ou ostéo-musculo-cutané, avec anastomoses vasculaires;4;0;ADA;266.48 €;266.48 €;30;8 077.02 €;8 077.02 €;Réparation par lambeau local ou régional;Actes chirurgicaux
PZMA005;PZMA00510;Réparation par lambeau libre ostéocutané, ostéomusculaire ou ostéo-musculo-cutané, avec anastomoses vasculaires;1;0;ADC;1 028.76 €;851.24 €;56;61 621.82 €;61 651.82 €;Réparation par lambeau local ou régional;Actes chirurgicaux
PZMP002;PZMP00210;Adaptation d'une orthèse modulaire articulée d'un membre;1;0;ATM;  ;  ;1; -   € ; -   € ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
PZQX004;PZQX00410;Examen anatomopathologique à visée carcinologique de pièce d'amputation partielle ou totale de main, de pied ou de plusieurs doigts ou orteils;1;0;ATM;84.77 €;84.77 €;23;1 875.27 €;1 694.17 €;Autres examens à visée K d'exérèse;Autres examens à visée K d'exérèse
PZQX005;PZQX00510;Examen anatomopathologique à visée carcinologique de pièce d'amputation partielle ou totale d'un doigt ou d'un orteil;1;0;ATM;74.13 €;74.13 €;159;11 823.73 €;11 608.74 €;Autres examens à visée K d'exérèse;Autres examens à visée K d'exérèse
PZQX008;PZQX00810;Examen anatomopathologique à visée carcinologique de pièce d'amputation partielle ou totale de membre;1;0;ATM;152.57 €;152.57 €;70;10 679.90 €;10 634.13 €;Autres examens à visée K d'exérèse;Autres examens à visée K d'exérèse
QAEA001;QAEA00110;Transplantation de moins de 50 greffons de cuir chevelu;1;0;ADC;80.83 €;77.12 €;6;462.72 €;303.88 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAEA002;QAEA00240;Greffe cutanée pour brûlure de l'extrémité céphalique, sur moins de 1% de la surface corporelle;4;0;ADA;92.56 €;92.56 €; -     ;  ;  ;Autres Actes de Chirurgie;Actes chirurgicaux
QAEA002;QAEA00210;Greffe cutanée pour brûlure de l'extrémité céphalique, sur moins de 1% de la surface corporelle;1;0;ADC;158.82 €;111.87 €;1;111.87 €;78.31 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAEA003;QAEA00310;Greffe cutanée pour brûlure de l'extrémité céphalique, sur plus de 12,5% de la surface corporelle;1;0;ADC;595.56 €;371.76 €;1;47.50 €;47.50 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAEA004;QAEA00440;Greffe cutanée pour brûlure de l'extrémité céphalique, sur 10% à 12,5% de la surface corporelle;4;0;ADA;173.38 €;173.38 €; -     ;  ;  ;Autres Actes de Chirurgie;Actes chirurgicaux
QAEA004;QAEA00410;Greffe cutanée pour brûlure de l'extrémité céphalique, sur 10% à 12,5% de la surface corporelle;1;0;ADC;523.95 €;330.22 €; -     ;  ;  ;Autres Actes de Chirurgie;Actes chirurgicaux
QAEA005;QAEA00510;Transplantation de 50 à 200 greffons de cuir chevelu;1;0;ADC;108.48 €;93.16 €;6;465.80 €;371.26 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAEA006;QAEA00640;Greffe cutanée pour brûlure de l'extrémité céphalique, sur 3% à 4% de la surface corporelle;4;0;ADA;117.12 €;117.12 €; -     ;  ;  ;Autres Actes de Chirurgie;Actes chirurgicaux
QAEA006;QAEA00610;Greffe cutanée pour brûlure de l'extrémité céphalique, sur 3% à 4% de la surface corporelle;1;0;ADC;297.78 €;192.46 €; -     ;  ;  ;Autres Actes de Chirurgie;Actes chirurgicaux
QAEA007;QAEA00740;Transplantation de 201 greffons de cuir chevelu, ou plus;4;0;ADA;116.89 €;116.89 €;4;479.25 €;479.25 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAEA007;QAEA00710;Transplantation de 201 greffons de cuir chevelu, ou plus;1;0;ADC;151.02 €;136.68 €;61;3 824.22 €;3 764.22 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAEA008;QAEA00810;Greffe cutanée pour brûlure de l'extrémité céphalique, sur 4% à 5% de la surface corporelle;1;0;ADC;229.06 €;229.06 €; -     ;  ;  ;Autres Actes de Chirurgie;Actes chirurgicaux
QAEA010;QAEA01040;Greffe cutanée pour brûlure de l'extrémité céphalique, sur 1% à 2% de la surface corporelle;4;0;ADA;98.05 €;98.05 €; -     ;  ;  ;Autres Actes de Chirurgie;Actes chirurgicaux
QAEA010;QAEA01010;Greffe cutanée pour brûlure de l'extrémité céphalique, sur 1% à 2% de la surface corporelle;1;0;ADC;131.61 €;131.61 €; -     ;  ;  ;Autres Actes de Chirurgie;Actes chirurgicaux
QAEA013;QAEA01310;Réimplantation de cuir chevelu avec anastomoses vasculaires;1;0;ADC;474.04 €;474.04 €;1;58.23 €;58.23 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAFA001;QAFA00110;Prélèvement d'autogreffe cutanée sur le cuir chevelu, pour brûlure;1;0;ADC;  ;  ;8; -   € ; -   € ;Autres Actes de Chirurgie;Actes chirurgicaux
QAFA002;QAFA00240;Excision de brûlure de l'extrémité céphalique, sur 1% à 2% de la surface corporelle;4;0;ADA;100.98 €;100.98 €;2;214.08 €;214.08 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAFA002;QAFA00210;Excision de brûlure de l'extrémité céphalique, sur 1% à 2% de la surface corporelle;1;0;ADC;186.47 €;118.69 €;49;4 763.43 €;4 458.11 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAFA003;QAFA00310;Excision de brûlure de l'extrémité céphalique, sur 5% à 7,5% de la surface corporelle;1;0;ADC;393.50 €;247.98 €;11;966.71 €;901.21 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAFA004;QAFA00440;Excision de brûlure de l'extrémité céphalique, sur 2% à 3% de la surface corporelle;4;0;ADA;112.35 €;112.35 €;5;514.56 €;514.56 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAFA004;QAFA00410;Excision de brûlure de l'extrémité céphalique, sur 2% à 3% de la surface corporelle;1;0;ADC;227.59 €;142.54 €;41;4 420.79 €;4 420.79 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAFA005;QAFA00510;Excision de brûlure de l'extrémité céphalique, sur 4% à 5% de la surface corporelle;1;0;ADC;338.90 €;207.10 €;18;2 297.72 €;2 287.72 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAFA006;QAFA00640;Excision de brûlure de l'extrémité céphalique, sur moins de 1% de la surface corporelle;4;0;ADA;93.65 €;93.65 €;1;97.40 €;97.40 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAFA006;QAFA00610;Excision de brûlure de l'extrémité céphalique, sur moins de 1% de la surface corporelle;1;0;ADC;143.22 €;93.60 €;24;2 917.52 €;2 917.52 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAFA007;QAFA00740;Excision de brûlure de l'extrémité céphalique, sur 7,5% à 10% de la surface corporelle;4;0;ADA;169.16 €;169.16 €;4;740.24 €;740.24 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAFA007;QAFA00710;Excision de brûlure de l'extrémité céphalique, sur 7,5% à 10% de la surface corporelle;1;0;ADC;441.00 €;275.53 €;65;5 872.83 €;5 740.73 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAFA008;QAFA00840;Excision de brûlure de l'extrémité céphalique, sur 3% à 4% de la surface corporelle;4;0;ADA;127.01 €;127.01 €; -     ;  ;  ;Autres Actes de Chirurgie;Actes chirurgicaux
QAFA008;QAFA00810;Excision de brûlure de l'extrémité céphalique, sur 3% à 4% de la surface corporelle;1;0;ADC;273.67 €;169.27 €;1;65.00 €;65.00 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAFA009;QAFA00910;Excision de brûlure de l'extrémité céphalique, sur plus de 12,5% de la surface corporelle;1;0;ADC;374.24 €;374.24 €;3;454.32 €;454.32 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAFA010;QAFA01040;Excision de brûlure de l'extrémité céphalique, sur 10% à 12,5% de la surface corporelle;4;0;ADA;220.85 €;220.85 €; -     ;  ;  ;Autres Actes de Chirurgie;Actes chirurgicaux
QAFA010;QAFA01010;Excision de brûlure de l'extrémité céphalique, sur 10% à 12,5% de la surface corporelle;1;0;ADC;488.50 €;336.00 €; -     ;  ;  ;Autres Actes de Chirurgie;Actes chirurgicaux
QAGA001;QAGA00140;Ablation de plusieurs corps étrangers profonds de la peau et des tissus mous du visage et/ou des mains;4;0;ADA;72.00 €;72.00 €;3 103;196 163.54 €;195 662.06 €;Parage ou suture de plaies / ablation de corps étrangers / de la peau ou des tissus mous;Actes chirurgicaux
QAGA001;QAGA00110;Ablation de plusieurs corps étrangers profonds de la peau et des tissus mous du visage et/ou des mains;1;0;ADC;107.06 €;88.43 €;4 329;364 702.36 €;356 864.40 €;Parage ou suture de plaies / ablation de corps étrangers / de la peau ou des tissus mous;Actes chirurgicaux
QAGA002;QAGA00210;Ablation de plusieurs corps étrangers superficiels de la peau du visage et/ou des mains;1;0;ADC;75.86 €;63.75 €;3 586;269 136.26 €;205 463.84 €;Parage ou suture de plaies / ablation de corps étrangers / de la peau ou des tissus mous;Actes chirurgicaux
QAGA003;QAGA00310;Ablation d'un corps étranger superficiel de la peau du visage ou des mains;1;0;ADC;47.50 €;40.72 €;13 408;660 283.19 €;500 814.32 €;Parage ou suture de plaies / ablation de corps étrangers / de la peau ou des tissus mous;Actes chirurgicaux
QAGA004;QAGA00410;Ablation d'un corps étranger profond des tissus mous du visage ou des mains;1;0;ADC;80.83 €;64.44 €;15 323;1 099 049.21 €;927 041.59 €;Parage ou suture de plaies / ablation de corps étrangers / de la peau ou des tissus mous;Actes chirurgicaux
QAJA001;QAJA00140;Pansement chirurgical secondaire de brûlure sur l'extrémité céphalique et les 2 mains;4;0;ADA;88.15 €;88.15 €;4;363.18 €;363.18 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAJA001;QAJA00110;Pansement chirurgical secondaire de brûlure sur l'extrémité céphalique et les 2 mains;1;0;ADC;226.88 €;160.41 €;249;52 179.40 €;51 977.67 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAJA002;QAJA00210;Parage et/ou suture de plaie superficielle de la peau de la face de plus de 10 cm de grand axe;1;0;ADC;82.95 €;61.28 €;2 621;249 674.28 €;200 431.61 €;Parage ou suture de plaies / ablation de corps étrangers / de la peau ou des tissus mous;Actes chirurgicaux
QAJA003;QAJA00340;Évacuation d'un phlegmon cervicofacial et médiastinal diffus, par cervicotomie;4;0;ADA;79.18 €;79.18 €;95;7 609.66 €;7 609.66 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAJA003;QAJA00310;Évacuation d'un phlegmon cervicofacial et médiastinal diffus, par cervicotomie;1;0;ADC;183.63 €;124.06 €;226;34 919.36 €;34 825.79 €;Autres Actes de Chirurgie;Actes chirurgicaux
QAJA004;QAJA00410;Parage et/ou suture de plaie profonde de la peau et des tissus mous de la face de moins de 3 cm de grand axe;1;0;ADC;62.70 €;62.70 €;35 817;2 842 490.28 €;2 235 797.25 €;Parage ou suture de plaies / ablation de corps étrangers / de la peau ou des tissus mous;Actes chirurgicaux
QAJA005;QAJA00590;;9;0;;  ;  ; -     ;  ;  ;Parage ou suture de plaies / ablation de corps étrangers / de la peau ou des tissus mous;Actes chirurgicaux
QAJA005;QAJA00510;Parage et/ou suture de plaie superficielle de la peau de la face de 3 cm à 10 cm de grand axe;1;0;ADC;74.45 €;56.34 €;24 075;2 203 631.07 €;1 724 933.08 €;Parage ou suture de plaies / ablation de corps étrangers / de la peau ou des tissus mous;Actes chirurgicaux
QAJA006;QAJA00640;Parage et/ou suture de plaie profonde de la peau et des tissus mous de la face de 3 cm à 10 cm de grand axe;4;0;ADA;75.69 €;75.69 €;535;39 587.86 €;39 296.76 €;Parage ou suture de plaies / ablation de corps étrangers / de la peau ou des tissus mous;Actes chirurgicaux
QAJA006;QAJA00610;Parage et/ou suture de plaie profonde de la peau et des tissus mous de la face de 3 cm à 10 cm de grand axe;1;0;ADC;95.01 €;81.44 €;23 490;2 509 916.70 €;2 098 877.34 €;Parage ou suture de plaies / ablation de corps étrangers / de la peau ou des tissus mous;Actes chirurgicaux
QAJA007;QAJA00740;Pansement chirurgical initial de brûlure sur l'extrémité céphalique et les 2 mains;4;0;ADA;110.97 €;110.97 €;2;115.93 €;98.46 €;Autres Actes de Chirurgie;Actes chirurgicaux
